
0,2090753;0,7269028;2,757875;0,2146809;0,09984684;2,718166;0,2247515;0,1632954;2,778868;0,2303867;0,54194;2,790032;0,03470954;0,4419891;2,825406;-0,1947817;0,4631532;2,84889;-0,2166562;0,6952114;2,80949;-0,2040125;0,7890568;2,793222;0,3709653;0,4009104;2,769414;0,4342789;0,1309183;2,754898;0,4585139;-0,09506083;2,664167;0,4452977;-0,2002287;2,620516;0,13728;0,0246938;2,706448;0,1287182;-0,4946914;2,744019;0,1436453;-0,8489256;2,710588;0,1289022;-0,9082779;2,637998;0,2866029;0,02521319;2,700428;0,3325562;-0,4859402;2,704637;0,3335126;-0,8457419;2,697191;0,3479619;-0,9048806;2,637711; 
0,2098242;0,72799;2,758518;0,2145717;0,09994669;2,718215;0,2246523;0,1633706;2,778935;0,2304111;0,5422469;2,790434;0,0347773;0,4423502;2,825648;-0,1945804;0,4631664;2,848817;-0,2165621;0,695255;2,809447;-0,2032291;0,790141;2,794099;0,3707536;0,4008179;2,76956;0,4339829;0,1348746;2,755458;0,4585372;-0,09472968;2,666028;0,4452651;-0,2008343;2,621415;0,1371287;0,02511603;2,706361;0,1288626;-0,4964219;2,744612;0,1434695;-0,8493965;2,710645;0,1271705;-0,9099761;2,634351;0,2863901;0,02526894;2,700611;0,3324356;-0,486295;2,704774;0,3340958;-0,8463131;2,696382;0,3488275;-0,9082671;2,630136; 
0,20961;0,7272766;2,759111;0,2146628;0,1005125;2,718611;0,224262;0,1636699;2,779253;0,2302586;0,5418409;2,79056;0,03477847;0,4423572;2,825653;-0,1947126;0,4626737;2,847634;-0,210959;0,7002806;2,809918;-0,199072;0,7898936;2,793394;0,3733711;0,4008279;2,771983;0,4340408;0,1357141;2,75597;0,4585097;-0,09450249;2,666093;0,4455946;-0,2006564;2,621118;0,137121;0,02524655;2,706431;0,1287639;-0,4966836;2,744774;0,1435126;-0,8493731;2,711145;0,1269156;-0,9090409;2,635891;0,286703;0,0256254;2,701211;0,3326821;-0,4857626;2,704645;0,3344806;-0,8454979;2,695966;0,3489054;-0,908138;2,629931; 
0,209178;0,7310045;2,760018;0,214604;0,1017799;2,719232;0,2242063;0,1646572;2,77979;0,2304551;0,5419207;2,790756;0,03463058;0,4428324;2,826154;-0,1944287;0,4625087;2,847253;-0,210631;0,69998;2,80922;-0,1990961;0,7896405;2,793267;0,3743761;0,4017676;2,772864;0,4338397;0,1363214;2,756129;0,4584795;-0,09317742;2,666446;0,4437387;-0,1967215;2,623273;0,1369452;0,02574392;2,706731;0,1286726;-0,4964826;2,744894;0,1440335;-0,8495345;2,710507;0,1276592;-0,90913;2,635992;0,2866788;0,02680481;2,701899;0,3320861;-0,4840962;2,704506;0,3344786;-0,843231;2,696626;0,3478954;-0,9037038;2,636545; 
0,2096383;0,732087;2,759513;0,2146185;0,1020953;2,719488;0,2241382;0,1649241;2,78003;0,2304168;0,5419185;2,790856;0,03481513;0,4431653;2,826403;-0,1937127;0,4620236;2,846278;-0,2114716;0,6977246;2,807847;-0,1993721;0,7891639;2,793161;0,3748591;0,4017378;2,773404;0,4338968;0,1359652;2,756484;0,4584246;-0,09303536;2,666639;0,4437531;-0,198319;2,622623;0,1369936;0,02630217;2,706857;0,1286393;-0,4965128;2,744915;0,143806;-0,8496364;2,710475;0,1276592;-0,9094568;2,635267;0,2867042;0,0268569;2,702332;0,3325013;-0,484163;2,704458;0,3338683;-0,8444537;2,696446;0,3478894;-0,9049386;2,635044; 
0,2095897;0,736309;2,76122;0,2146832;0,1024124;2,719786;0,2243373;0,1652298;2,78032;0,2304063;0,5420736;2,791167;0,03458354;0,4439546;2,827286;-0,193774;0,4619691;2,846164;-0,210767;0,6985201;2,807449;-0,197896;0,7884803;2,792444;0,3736517;0,4023479;2,773328;0,4342947;0,1323116;2,757399;0,4584123;-0,09291343;2,666888;0,4436409;-0,198315;2,622505;0,1373;0,02696448;2,707217;0,1286499;-0,4964598;2,744917;0,1438162;-0,8492492;2,710516;0,1279255;-0,9091266;2,635874;0,2866409;0,02727533;2,702779;0,3322814;-0,4851632;2,705009;0,3342018;-0,8447237;2,69662;0,3510475;-0,9075127;2,61074; 
0,2100476;0,7379414;2,761514;0,2147571;0,1025204;2,719945;0,2243853;0,1653265;2,780476;0,2304545;0,5420597;2,791285;0,0347719;0,4440587;2,827228;-0,1937553;0,4619658;2,84609;-0,2065498;0,7045164;2,811748;-0,1977071;0,7898161;2,792138;0,3736365;0,4023419;2,773382;0,4342352;0,1326071;2,757612;0,4588076;-0,09258699;2,667603;0,4434504;-0,1962866;2,623856;0,1373926;0,02701742;2,707336;0,1286378;-0,4964488;2,744952;0,1437459;-0,8491731;2,710388;0,1284367;-0,9081184;2,638754;0,2867156;0,02759853;2,703081;0,3321856;-0,4838243;2,704742;0,3343844;-0,8449785;2,696881;0,3527201;-0,904264;2,626021; 
0,22069;0,7368642;2,763229;0,2170791;0,1004225;2,721326;0,2260031;0,1638019;2,781798;0,2310629;0,5416633;2,792007;0,04002559;0,4375828;2,826385;-0,1926886;0,3891698;2,795115;-0,2673695;0,5833731;2,686603;-0,2792914;0,6501343;2,643922;0,3830708;0,4002771;2,774959;0,4443034;0,1182508;2,751708;0,4654136;-0,09475864;2,65773;0,4552258;-0,1988852;2,609996;0,138897;0,02530846;2,708145;0,1285962;-0,4960736;2,745411;0,1438985;-0,8497533;2,711043;0,1283943;-0,9083619;2,638632;0,2913437;0,02317711;2,705586;0,3325276;-0,4831823;2,704791;0,3339451;-0,8442341;2,697138;0,3525497;-0,9042784;2,627088; 
0,2271186;0,7373903;2,763478;0,2175643;0,09999624;2,721828;0,2265221;0,1633785;2,78232;0,2314879;0,5413186;2,792593;0,04228169;0,4360817;2,826861;-0,1648243;0,3408064;2,809407;-0,2591045;0,5214021;2,692216;-0,2899707;0,620211;2,618752;0,3858291;0,4002996;2,775435;0,4457093;0,117904;2,749924;0,4818333;-0,1038954;2,637693;0,4618825;-0,1977702;2,60083;0,139229;0,02487742;2,708603;0,1285951;-0,4974702;2,747315;0,1438992;-0,8505895;2,711055;0,1276023;-0,9100472;2,636406;0,2918582;0,02269812;2,706003;0,3322307;-0,4845076;2,705467;0,3335564;-0,8471774;2,695991;0,3535674;-0,9062016;2,625627; 
0,228063;0,7377907;2,76377;0,2179515;0,09947933;2,722122;0,2268969;0,1628041;2,78272;0,2323066;0,5412524;2,794029;0,04484127;0,4337995;2,826829;-0,1629854;0,3209148;2,81442;-0,266514;0,5071439;2,679085;-0,3017814;0,5830976;2,604014;0,3870619;0,4007551;2,776368;0,4513749;0,1265372;2,744678;0,4890557;-0,09510842;2,623268;0,4811291;-0,1875624;2,579545;0,1394888;0,0245051;2,708848;0,1287182;-0,4974565;2,747447;0,143862;-0,8507527;2,710949;0,1271027;-0,9103411;2,635609;0,2921091;0,02241543;2,706086;0,3321507;-0,4847914;2,705823;0,3335056;-0,8471709;2,696106;0,3537542;-0,9063275;2,625274; 
