;-0,08419558;0,7588273;3,1341;-0,04263488;0,1498933;3,033354;-0,05491805;0,2077054;3,098187;-0,09511584;0,5754914;3,119359;-0,2505317;0,4295273;3,080473;-0,2993898;0,1350923;3,099182;-0,3259316;0,4450323;3,0313;-0,3072083;0,5243368;3,018499;0,09072511;0,5380825;3,12963;0,08127547;0,2806521;3,04307;0,04635575;0,07160491;2,921159;0,02111079;0,0148819;2,87473;-0,1097329;0,06045793;3,013268;-0,07801085;-0,4833918;2,996318;-0,0220494;-0,8594341;2,974683;-0,05573832;-0,933269;2,911378;0,04368151;0,08347565;3,016505;0,1276523;-0,4553356;2,924168;0,2132577;-0,863928;2,951199;0,264538;-0,9286579;2,942119; 
-0,08480715;0,7644631;3,133674;-0,04270577;0,1500205;3,033401;-0,05454333;0,2078536;3,098341;-0,09587267;0,5770577;3,121082;-0,2553465;0,4267648;3,082345;-0,2990357;0,1349258;3,098584;-0,3255775;0,4448658;3,030705;-0,3068542;0,5241703;3,017904;0,09058528;0,5379407;3,129399;0,08169492;0,2768105;3,041275;0,04677195;0,06774387;2,919357;0,0215567;0,01108761;2,872983;-0,1100454;0,06044333;3,013347;-0,07799372;-0,4833474;2,996309;-0,02453627;-0,8591235;2,974;-0,05568495;-0,9334669;2,911286;0,04386037;0,08343624;3,016332;0,1278;-0,4557789;2,924145;0,2130178;-0,8639924;2,951873;0,2639482;-0,9287943;2,94176; 
-0,08447018;0,7646002;3,134133;-0,04328141;0,1497552;3,033792;-0,0549162;0,2073025;3,098861;-0,09430334;0,5781692;3,125517;-0,2533582;0,4267374;3,082484;-0,2985461;0,1333686;3,094754;-0,3250879;0,4433085;3,026876;-0,3063647;0,5226132;3,014075;0,09037841;0,5388525;3,130527;0,08155962;0,2753661;3,041179;0,046632;0,06627163;2,919247;0,02144601;0,009681124;2,872927;-0,1104305;0,06023658;3,013494;-0,07779311;-0,483656;2,996361;-0,02540606;-0,8600202;2,973778;-0,05655605;-0,9342281;2,911174;0,04213145;0,08347326;3,01664;0,127551;-0,4573869;2,92509;0,2126061;-0,8642939;2,952794;0,2637111;-0,928763;2,941801; 
-0,08595068;0,7661569;3,13546;-0,04368589;0,1502369;3,034363;-0,05508818;0,2074782;3,09988;-0,09394214;0,5796876;3,130899;-0,2535983;0,4266022;3,083107;-0,2976103;0,1319875;3,087161;-0,3241521;0,4419274;3,019284;-0,3054288;0,5212321;3,006483;0,09067947;0,5390131;3,131084;0,07227141;0,2623904;3,036078;0,03733338;0,05323364;2,914116;0,01217623;-0,003292106;2,867849;-0,111075;0,06047426;3,013652;-0,07786603;-0,4835169;2,996755;-0,02616716;-0,8601582;2,97367;-0,05688742;-0,9343601;2,910684;0,04201172;0,08366067;3,016719;0,1273672;-0,4575455;2,925462;0,212362;-0,8643318;2,95346;0,2659171;-0,9284162;2,940059; 
-0,08667123;0,7653074;3,136831;-0,04376505;0,1503351;3,034529;-0,05516103;0,2073892;3,100229;-0,09486821;0,579188;3,132582;-0,2535433;0,4264643;3,083888;-0,296297;0,1290939;3,077509;-0,3228388;0,4390339;3,009632;-0,3041155;0,5183385;2,996831;0,09067436;0,5420545;3,132679;0,07603732;0,2660806;3,045715;0,04108953;0,05686539;2,923723;0,01596081;0,0004035346;2,877509;-0,1110816;0,06046285;3,013655;-0,07798;-0,4837477;2,996937;-0,02762443;-0,8603268;2,973305;-0,05688981;-0,934302;2,910579;0,04199056;0,08376791;3,016707;0,1272932;-0,4583548;2,925704;0,2150937;-0,8651553;2,957143;0,2645078;-0,929697;2,940679; 
-0,08951249;0,7680528;3,140297;-0,04393672;0,149935;3,034765;-0,05514367;0,206822;3,100698;-0,09540846;0,5794871;3,135077;-0,254175;0,4253867;3,085611;-0,2952208;0,1276208;3,071484;-0,3217626;0,4375608;3,003608;-0,3030393;0,5168654;2,990807;0,09011736;0,5420061;3,133844;0,07813625;0,2580871;3,046937;0,04317629;0,04879893;2,924907;0,01807567;-0,007599752;2,878745;-0,1114902;0,05942987;3,013066;-0,07807311;-0,4839318;2,997148;-0,02834166;-0,8605844;2,972995;-0,05727084;-0,9344383;2,910253;0,04194742;0,08355147;3,016955;0,1271726;-0,4592058;2,925523;0,2148497;-0,8654969;2,957734;0,2644814;-0,9296724;2,940684; 
-0,1105288;0,7629544;3,153458;-0,04249044;0,147847;3,037929;-0,05196064;0,2015915;3,105753;-0,1066432;0,5766633;3,166064;-0,2616874;0,416654;3,101173;-0,2977934;0,1470158;3,051171;-0,2607798;-0,04921744;2,88567;-0,2355489;-0,1302413;2,824768;0,08405751;0,5325572;3,140245;0,07791901;0,2578893;3,052138;0,04296098;0,04861276;2,930115;0,01782101;-0,007874347;2,88388;-0,1101067;0,05711711;3,013698;-0,07841019;-0,483745;2,99839;-0,02927507;-0,8607717;2,973408;-0,05747431;-0,9343775;2,910347;0,04499269;0,08310744;3,01937;0,1269042;-0,459136;2,925235;0,2154277;-0,8650475;2,956833;0,2644523;-0,9297337;2,94014; 
-0,1147629;0,7632254;3,155472;-0,04212219;0,148117;3,040066;-0,05157627;0,202178;3,108517;-0,1073558;0,5766072;3,166218;-0,2686011;0,4158171;3,106517;-0,2970824;0,1494161;3,048465;-0,2601895;-0,04918186;2,885622;-0,2352556;-0,1300998;2,82419;0,0837611;0,5322533;3,141235;0,08159824;0,2542307;3,063472;0,04664297;0,04497068;2,941459;0,02146528;-0,01160131;2,895154;-0,1099477;0,05636742;3,014271;-0,07853086;-0,4830219;3;-0,02971437;-0,8610697;2,973938;-0,0574655;-0,9343646;2,91031;0,047494;0,08374809;3,021597;0,1265664;-0,4582179;2,925391;0,2151002;-0,8636845;2,956344;0,2643174;-0,9285214;2,941044; 
-0,1173283;0,7635949;3,156955;-0,04282559;0,1457292;3,042042;-0,05328635;0,2006967;3,110626;-0,1072767;0,5769867;3,166432;-0,2704346;0,4147002;3,107833;-0,2971443;0,1515137;3,047066;-0,259682;-0,04800199;2,884222;-0,2342385;-0,1260651;2,819167;0,07498831;0,5147205;3,143403;0,07712954;0,2505523;3,062307;0,04218234;0,04134053;2,940319;0,01697009;-0,01530907;2,893951;-0,1107203;0,05407446;3,014931;-0,07841473;-0,483399;3,001163;-0,02992211;-0,8612967;2,973717;-0,05752563;-0,9343298;2,910274;0,04690085;0,08217806;3,023959;0,1265172;-0,4587851;2,925799;0,215486;-0,8637252;2,956441;0,2636756;-0,9291559;2,940628; 
-0,1184775;0,763897;3,157543;-0,0430211;0,145327;3,043605;-0,05316716;0,2005772;3,112416;-0,1074169;0,5769914;3,166536;-0,2734228;0,4134097;3,111358;-0,2967007;0,1520268;3,046411;-0,258976;-0,04659962;2,883626;-0,2336654;-0,1228692;2,816211;0,07472845;0,5153642;3,143675;0,07675952;0,2516433;3,063166;0,04182135;0,04248582;2,941207;0,01657547;-0,01423936;2,894776;-0,1110723;0,05303102;3,016168;-0,0782836;-0,4834379;3,002645;-0,03293374;-0,8615274;2,973851;-0,05755219;-0,9345084;2,910017;0,04719624;0,08195148;3,025141;0,126709;-0,4591634;2,926506;0,2154057;-0,8636066;2,956136;0,263391;-0,9292007;2,940588; 
-0,1223714;0,7644638;3,160661;-0,04338634;0,1449261;3,045358;-0,05376529;0,2003626;3,114213;-0,1075641;0,5768952;3,166657;-0,2731523;0,4141483;3,111707;-0,2950514;0,1529731;3,045017;-0,2584097;-0,04694398;2,882883;-0,2326332;-0,122247;2,814356;0,07494199;0,5158077;3,144303;0,07800034;0,2510785;3,066062;0,04307103;0,04197372;2,944131;0,01779251;-0,01482476;2,89764;-0,1114001;0,05273876;3,0175;-0,07817834;-0,4842892;3,004022;-0,0326805;-0,8618039;2,974208;-0,05755644;-0,9345088;2,910023;0,04703488;0,08163865;3,026974;0,1271175;-0,4576955;2,928266;0,2151408;-0,8612767;2,954685;0,2623615;-0,9277496;2,94081; 
