;-0,08800823;0,3489889;2,582928;-0,07069919;-0,1964668;2,49554;-0,07664509;-0,1457094;2,548035;-0,08882111;0,1638025;2,555418;-0,2699724;0,08033293;2,567891;-0,5400248;0,0625504;2,615239;-0,7566285;0,0977302;2,578165;-0,8257295;0,1052578;2,56849;0,09756464;0,09067841;2,593672;0,3708794;0,07158045;2,64822;0,5905683;0,09339254;2,631107;0,6597188;0,08916996;2,642315;-0,1477068;-0,280371;2,471674;-0,1546925;-0,6474419;2,384793;-0,1253881;-0,9134805;2,367908;-0,173222;-0,9777348;2,367613;0,01446417;-0,2754993;2,487388;0,03758957;-0,6553002;2,392305;0,008618591;-0,9153869;2,364157;0,05948459;-0,9727455;2,340932; 
-0,08682092;0,3471844;2,584239;-0,07019731;-0,1953586;2,497356;-0,07641619;-0,1447815;2,549718;-0,0888283;0,1635152;2,556721;-0,2698795;0,08062244;2,569556;-0,539848;0,06191133;2,6148;-0,7530444;0,09845471;2,573107;-0,821329;0,1058932;2,563545;0,09913994;0,0912396;2,597043;0,3682565;0,0708863;2,649806;0,5855296;0,09137397;2,633315;0,653863;0,08720358;2,644392;-0,1473979;-0,2796216;2,4726;-0,1547526;-0,6469718;2,385559;-0,1257223;-0,912825;2,36785;-0,169045;-0,979045;2,361151;0,01555588;-0,2745574;2,4898;0,03793393;-0,6543881;2,392882;0,008941166;-0,9143271;2,364349;0,05432924;-0,97531;2,341374; 
-0,08677764;0,346512;2,584157;-0,07001061;-0,1951098;2,497757;-0,07625492;-0,1446621;2,550145;-0,08868947;0,1632205;2,557467;-0,2697529;0,08058103;2,569655;-0,5396897;0,06183589;2,614673;-0,7524845;0,09898894;2,572604;-0,8206883;0,1064187;2,563054;0,09935549;0,09134868;2,597326;0,3682809;0,07088693;2,649863;0,5853785;0,09069842;2,633426;0,6536312;0,08653307;2,64449;-0,1472693;-0,2794074;2,472749;-0,1549341;-0,6465193;2,385632;-0,1257515;-0,9128091;2,367872;-0,1670852;-0,9802387;2,361383;0,01580939;-0,2743675;2,49024;0,03815657;-0,6541493;2,393037;0,008911261;-0,9138818;2,364106;0,05137087;-0,9781916;2,345165; 
-0,08681246;0,3466534;2,584486;-0,07002161;-0,1951093;2,497798;-0,07626568;-0,1446505;2,55016;-0,08866633;0,16264;2,557141;-0,2697002;0,08057622;2,569829;-0,5388854;0,06184044;2,614337;-0,7515572;0,09865178;2,572773;-0,8196843;0,1060731;2,563234;0,09952827;0,09135498;2,597543;0,3683284;0,07079065;2,649903;0,5851693;0,09062565;2,633076;0,653345;0,08646503;2,644127;-0,1472811;-0,2794088;2,472778;-0,1549929;-0,6465224;2,38565;-0,1255985;-0,9127236;2,367858;-0,1774391;-0,968414;2,345544;0,01578736;-0,2744303;2,490384;0,03809141;-0,6539541;2,393075;0,008988218;-0,9137999;2,364094;0,03790473;-0,9867961;2,353041; 
-0,08229998;0,343084;2,584404;-0,06857577;-0,2557032;2,483786;-0,07292911;-0,1997058;2,539014;-0,08322933;0,1503724;2,558844;-0,2393032;0,02829027;2,549571;-0,3381989;-0,2497911;2,528288;-0,3974897;-0,4685242;2,412604;-0,4101849;-0,5528031;2,37352;0,08257303;0,03554634;2,570804;0,1612519;-0,2423269;2,557618;0,2303487;-0,4624377;2,451963;0,2548541;-0,5340943;2,429543;-0,140037;-0,3266325;2,462;-0,1565218;-0,679247;2,387557;-0,1254997;-0,9126045;2,367807;-0,1743632;-0,9742146;2,357248;0,006271826;-0,3260801;2,473698;0,03819768;-0,6698433;2,392285;0,009024507;-0,9141209;2,364434;0,03664611;-0,9877955;2,354234; 
-0,07982273;0,3419599;2,583434;-0,06708836;-0,2555642;2,48478;-0,07192502;-0,1996961;2,539649;-0,07983685;0,144522;2,558307;-0,2389146;0,02931933;2,548229;-0,3048522;-0,2299997;2,522436;-0,3208397;-0,4322803;2,40356;-0,3188547;-0,5112496;2,352561;0,08380077;0,03537371;2,570585;0,1439791;-0,2344302;2,550381;0,1634963;-0,4551827;2,439404;0,1751497;-0,5444257;2,412184;-0,1382624;-0,3269331;2,463122;-0,157394;-0,6814628;2,387599;-0,1256071;-0,9134915;2,368734;-0,1774639;-0,9718499;2,354296;0,008185652;-0,3261987;2,475202;0,04144626;-0,6742474;2,393879;0,008531076;-0,9144015;2,364853;0,0391641;-0,9871308;2,356172; 
-0,07803404;0,3414372;2,581522;-0,06528661;-0,2550835;2,486531;-0,07069331;-0,1991357;2,540819;-0,079296;0,143889;2,558073;-0,2382722;0,0302332;2,54712;-0,3045771;-0,2297549;2,522927;-0,3206941;-0,4323186;2,40258;-0,3199388;-0,5087571;2,34731;0,08412456;0,03576992;2,570139;0,1402538;-0,2313507;2,548444;0,1631264;-0,4567666;2,437927;0,1769648;-0,5439429;2,404655;-0,1355889;-0,3267234;2,465242;-0,1581809;-0,6817315;2,387469;-0,126112;-0,912376;2,367777;-0,1858545;-0,956612;2,339751;0,01025906;-0,325485;2,478134;0,04359166;-0,6789526;2,391961;0,008709022;-0,9142302;2,364551;0,03979302;-0,9867526;2,355293; 
-0,07794838;0,3416099;2,581473;-0,06314232;-0,2536664;2,488496;-0,06887638;-0,197597;2,5423;-0,07894274;0,1440358;2,557909;-0,2381071;0,030894;2,546906;-0,3054467;-0,2282664;2,525411;-0,3222236;-0,4291469;2,402868;-0,3228138;-0,4989602;2,342728;0,08450016;0,03704507;2,569671;0,138504;-0,2284738;2,546834;0,1630425;-0,456574;2,437278;0,1793168;-0,5419254;2,399956;-0,1324965;-0,3258744;2,468202;-0,1588684;-0,6814263;2,387779;-0,1323966;-0,9083455;2,364538;-0,1781878;-0,9700282;2,344096;0,01237452;-0,3235909;2,480309;0,04432077;-0,6771579;2,391811;0,01304075;-0,9096622;2,360715;0,01160206;-0,9447526;2,274036; 
-0,08076422;0,3422233;2,579462;-0,06245093;-0,2524309;2,491138;-0,06631289;-0,1958956;2,544544;-0,07878093;0,1447767;2,557856;-0,2389517;0,03416697;2,556411;-0,3113829;-0,2199025;2,543616;-0,3593453;-0,396273;2,411292;-0,374302;-0,45827;2,341152;0,08374678;0,0402544;2,565064;0,1439492;-0,2258734;2,547738;0,1781308;-0,408859;2,420726;0,197527;-0,466671;2,371107;-0,1316901;-0,3251477;2,475266;-0,159756;-0,6806275;2,389312;-0,135036;-0,907938;2,363767;-0,1615216;-0,9823962;2,35509;0,01311188;-0,3220158;2,481578;0,0479901;-0,6773832;2,387781;0,01944792;-0,9047282;2,353398;0,01502647;-0,9385212;2,266294; 
-0,09153877;0,3384216;2,577249;-0,06073166;-0,2518642;2,499386;-0,05543785;-0,1946582;2,552597;-0,07585901;0,1452252;2,566398;-0,2371592;0,03109423;2,617757;-0,3461307;-0,193701;2,626824;-0,4675203;-0,2893503;2,45997;-0,5127306;-0,3105834;2,379441;0,08387142;0,04113115;2,563337;0,2034737;-0,1554435;2,545041;0,258736;-0,2787319;2,360919;0,2728969;-0,3257049;2,270701;-0,1299553;-0,3276449;2,492343;-0,1583503;-0,6830876;2,392517;-0,1393995;-0,9058337;2,360878;-0,1497301;-0,9417014;2,275092;0,01400101;-0,3205841;2,483377;0,06442689;-0,6596178;2,370547;0,05187521;-0,8985625;2,330764;0,02465388;-0,9682245;2,357781; 
-0,1008706;0,3341781;2,578901;-0,05911206;-0,25195;2,508896;-0,05188851;-0,1946585;2,561421;-0,07374361;0,1430418;2,573718;-0,23368;0,03139886;2,629933;-0,3493908;-0,1887432;2,650415;-0,5016199;-0,2458125;2,492336;-0,5381323;-0,2493838;2,430789;0,08499349;0,04134674;2,562296;0,2130923;-0,1352649;2,532167;0,2687873;-0,2344509;2,333438;0,2951826;-0,2556897;2,224113;-0,1283411;-0,330349;2,50597;-0,1554549;-0,681038;2,398793;-0,1423385;-0,9063874;2,358313;-0,1575163;-0,9397394;2,272215;0,01507577;-0,3190215;2,486987;0,06514444;-0,6573379;2,367599;0,05921574;-0,89363;2,325094;0,0400977;-0,9256476;2,239275; 
-0,1179619;0,2916484;2,623159;-0,02477503;-0,2600446;2,574967;0,002352372;-0,200709;2,61681;-0,04125486;0,1261325;2,632424;-0,1692083;-0,007268237;2,762461;-0,3298819;-0,1398367;2,822853;-0,5248809;-0,06214484;2,751919;-0,56589;-0,03317972;2,716256;0,09287275;0,03630567;2,543815;0,239933;-0,1102966;2,453314;0,3086376;-0,1106248;2,234067;0,2607459;0,005511316;2,118273;-0,08630347;-0,3578239;2,612245;-0,109768;-0,7048172;2,486709;-0,1272811;-0,9238;2,407881;-0,1830258;-0,9500278;2,337483;0,03561499;-0,3176484;2,503436;0,0737341;-0,6563084;2,372103;0,114485;-0,9158694;2,346264;0,06626081;-0,9607341;2,279836; 
-0,08993772;0,2451729;2,730927;0,07831215;-0,3495301;2,637795;0,1017107;-0,2811489;2,675848;-0,0009038374;0,05420032;2,712878;-0,1288573;-0,07920046;2,842916;-0,1972743;-0,04398197;3,103082;-0,3750742;0,08178702;3,098683;-0,4317363;0,1208693;3,086943;0,08041324;0,0397362;2,565494;0,1469746;-0,08792849;2,377419;-0,0140525;-0,04756198;2,180846;-0,06001906;-0,008544218;2,145624;0,03392346;-0,4307517;2,65023;-0,01688011;-0,7889578;2,676562;-0,02522479;-1,022048;2,61924;-0,09122309;-1,05951;2,564577;0,1442152;-0,3779581;2,601583;0,1106814;-0,6857067;2,463745;0,1391289;-0,9288663;2,393759;0,07787569;-0,9696314;2,336024; 
-0,1001238;0,2672027;2,806883;0,02059566;-0,0306541;2,760159;0,05302154;-0,0008404963;2,786695;-0,004830261;0,1340072;2,767104;-0,1327837;0,0006064624;2,897141;-0,1340127;-0,006850915;3,162349;-0,330549;0,08773854;3,146859;-0,3786491;0,1375402;3,139166;0,07914135;0,0318872;2,616172;0,09250575;-0,1164771;2,338301;-0,0871009;-0,07792786;2,208198;-0,1216176;-0,05623741;2,195697;0,03193162;-0,3248348;2,923318;-0,004581977;-0,7126122;2,738643;0,00131172;-1,051767;2,666808;-0,06308312;-1,09212;2,612247;0,09037834;-0,2618073;2,535067;0,1102991;-0,6834761;2,466398;0,1411872;-0,9318456;2,395442;0,1144427;-1,001682;2,368406; 
-0,1005312;0,2632274;2,838416;0,0243133;-0,03116879;2,77044;0,05722542;-0,001813282;2,797076;-0,0005780094;0,1348286;2,781214;-0,1285314;0,001427858;2,911251;-0,09841368;-0,0137845;3,18013;-0,2845367;0,09887739;3,185037;-0,3338713;0,1478094;3,18738;0,07905059;0,03127367;2,628937;0,09829493;-0,1499801;2,419547;-0,1039968;-0,1122696;2,275274;-0,1597807;-0,0886121;2,25355;0,03493488;-0,3248688;2,928117;-0,002662059;-0,72524;2,775024;0,01999942;-1,060081;2,701802;-0,01321431;-1,130542;2,685571;0,0925961;-0,2617981;2,542162;0,1101598;-0,6828251;2,467136;0,142627;-0,932453;2,395731;0,1172005;-1,002919;2,368913; 
-0,06784233;0,1904108;2,94262;0,1178669;-0,3357681;2,712498;0,1427116;-0,2718483;2,761304;0,03225783;0,06135026;2,874308;-0,09569561;-0,07205053;3,004345;-0,03912507;-0,001757547;3,261307;-0,223537;0,1571117;3,359069;-0,2594628;0,2083392;3,389163;0,09232969;-0,02036065;2,707474;-0,0303949;-0,1613627;2,498363;-0,2469512;-0,1769233;2,461786;-0,3130302;-0,1576944;2,466674;0,07962849;-0,3855267;2,720884;0,07047093;-0,7918587;2,73729;0,1002368;-1,074003;2,686774;0,1173074;-1,036808;2,587132;0,1746761;-0,3721551;2,666307;0,0896111;-0,7329433;2,487792;0,1300931;-0,9399142;2,407303;0,06651567;-0,9789975;2,350697
